categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;07/05/2021;10:34:40;14;PALERMO;SCALABRINI ORTIZ, RAUL AV.;1171;-34.5939264;-58.42932486;GCS Web;Masculino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;07/05/2021;10:44:45;7;PARQUE CHACABUCO;BARCO CENTENERA DEL;1651;-34.63778172;-58.43290089;Operador GCBA;Femenino;Cerrado;14-05-2021;13:54:58
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;07/05/2021;15:38:40;1;CONSTITUCION;SAN JUAN AV.;1424;-34.62250002;-58.38627276;GCS Web;Femenino;Cerrado;17-05-2021;12:17:15
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;08/05/2021;12:04:10;5;BOEDO;LA PLATA AV.;620;-34.62249446;-58.42760441;GCS Web;Femenino;Cerrado;18-05-2021;14:07:20
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;08/05/2021;17:33:50;8;VILLA LUGANO;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4602;-34.67386608;-58.45927445;GCS Web;Masculino;Cerrado;28-05-2021;13:40:10
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;08/05/2021;20:47:43;5;ALMAGRO;SANCHEZ DE BUSTAMANTE;521;-34.60366244;-58.41439871;App BA 147;Femenino;Cerrado;20-05-2021;13:35:51
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;08/05/2021;23:55:58;7;PARQUE CHACABUCO;COBO AV.;1222;-34.6418497;-58.43256879;GCS Web;Masculino;Cerrado;11-05-2021;12:22:32
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;10/05/2021;12:24:20;14;PALERMO;LAS HERAS GENERAL AV.;2999;-34.58331899;-58.40356577;GCS Web;Femenino;Cerrado;17-05-2021;12:27:30
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;10/05/2021;15:15:36;3;SAN CRISTOBAL;LA RIOJA;1573;-34.62896395;-58.40660372;GCS Web;Femenino;Cerrado;27-05-2021;13:31:56
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;10/05/2021;15:37:23;15;VILLA CRESPO;CORRIENTES AV.;5281;-34.59911836;-58.43947688;GCS Web;Femenino;Cerrado;27-05-2021;13:33:25
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;10/05/2021;17:26:36;11;VILLA DEL PARQUE;LLAVALLOL;2945;-34.60311746;-58.4971681;App BA 147;Masculino;Cerrado;19-05-2021;14:44:02
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;10/05/2021;23:46:50;1;MONSERRAT;DE MAYO AV.;834;-34.60889746;-58.37807615;App BA 147;Femenino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;13/05/2021;10:34:29;15;CHACARITA;DORREGO AV.;1034;-34.58936891;-58.44629309;GCS Web;Femenino;Cerrado;20-05-2021;14:03:59
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;14/05/2021;09:40:52;1;CONSTITUCION;SALTA;928;-34.61893104;-58.38293267;GCS Web;Masculino;Cerrado;27-05-2021;14:49:44
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;14/05/2021;10:59:05;15;VILLA CRESPO;SCALABRINI ORTIZ, RAUL AV.;264;-34.60016144;-58.43941831;App BA 147;Masculino;Cerrado;31-05-2021;13:59:25
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;14/05/2021;19:24:25;14;PALERMO;MATIENZO, BENJAMIN, TENIENTE;1788;-34.56862825;-58.43429869;App BA 147;Femenino;Cerrado;26-05-2021;11:53:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;14/05/2021;20:53:53;3;BALVANERA;SAN LUIS;2485;-34.60006784;-58.40223568;GCS Web;Femenino;Cerrado;27-05-2021;16:46:26
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;14/05/2021;23:20:48;4;NUEVA POMPEYA;LUGO;1200;-34.64230069;-58.43218889;GCS Web;Masculino;Cerrado;27-05-2021;16:48:54
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;15/05/2021;20:22:22;13;BELGRANO;LA PAMPA;2502;-34.56545287;-58.45523902;App BA 147;Femenino;Cerrado;26-05-2021;11:54:29
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;15/05/2021;22:10:33;1;RETIRO;PARAGUAY;1268;-34.59817058;-58.38507007;App BA 147;Masculino;Cerrado;26-05-2021;12:00:09
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;15/05/2021;22:50:24;13;COLEGIALES;GARCIA, TEODORO;2613;-34.57201524;-58.4473654;GCS Web;Femenino;Cerrado;26-05-2021;12:03:32
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;16/05/2021;09:59:01;12;SAAVEDRA;CRAMER;3628;-34.55113422;-58.47301784;GCS Web;Femenino;Cerrado;26-05-2021;12:06:15
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;17/05/2021;10:21:49;11;VILLA SANTA RITA;ALVAREZ JONTE AV.;3418;-34.61148715;-58.4903656;GCS Web;Masculino;Cerrado;21-05-2021;11:20:29
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;17/05/2021;11:54:03;;;;;;;App BA 147;Femenino;Cerrado;18-05-2021;11:41:26
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;17/05/2021;12:18:22;15;VILLA CRESPO;SCALABRINI ORTIZ, RAUL AV.;270;-34.60016144;-58.43941831;App BA 147;Masculino;Cerrado;31-05-2021;13:59:25
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;18/05/2021;01:38:44;2;RECOLETA;GUEMES;3208;-34.59074142;-58.4106844;GCS Web;Masculino;Cerrado;27-05-2021;16:52:10
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;18/05/2021;07:17:40;10;VELEZ SARSFIELD;MERCEDES;96;-34.63343781;-58.48329146;App BA 147;Femenino;Cerrado;27-05-2021;16:55:43
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;18/05/2021;13:59:46;13;BELGRANO;CONGRESO AV.;2450;-34.55582991;-58.46310697;GCS Web;Femenino;Cerrado;27-05-2021;17:00:43
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;18/05/2021;15:35:50;3;BALVANERA;ALSINA, ADOLFO;2301;-34.61195712;-58.39913173;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;18/05/2021;17:01:36;2;RECOLETA;ARENALES;2021;-34.5945393;-58.39615533;App BA 147;Femenino;Cerrado;27-05-2021;17:02:14
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;19/05/2021;09:54:56;12;VILLA PUEYRREDON;COCHRANE;2969;-34.58030291;-58.50881124;Operador GCBA;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;19/05/2021;11:16:42;10;VELEZ SARSFIELD;MAGARIÑOS CERVANTES, A.;4659;-34.62545044;-58.49828673;App BA 147;Femenino;Cerrado;26-05-2021;17:59:41
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;19/05/2021;11:44:59;4;NUEVA POMPEYA;SAENZ AV.;1139;-34.65347962;-58.4165923;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;19/05/2021;17:15:36;9;LINIERS;MONTIEL;802;-34.64769558;-58.52581742;GCS Web;Masculino;Cerrado;21-05-2021;14:45:20
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;20/05/2021;01:25:59;6;CABALLITO;GAONA AV.;1246;-34.60812725;-58.44722008;App BA 147;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;20/05/2021;09:25:19;12;VILLA URQUIZA;CERETTI;2998;-34.57352635;-58.49685949;GCS Web;Masculino;Cerrado;31-05-2021;14:09:25
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;20/05/2021;11:35:29;13;BELGRANO;ZAPIOLA;2474;-34.56261326;-58.46633788;GCS Web;Femenino;Cerrado;21-05-2021;10:36:03
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;20/05/2021;14:00:32;2;RECOLETA;LAS HERAS GENERAL AV.;2021;-34.58984245;-58.39412218;GCS Web;Masculino;Cerrado;31-05-2021;14:11:52
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;20/05/2021;14:41:18;6;CABALLITO;DIAZ VELEZ AV.;4507;-34.60864708;-58.43075884;GCS Web;Femenino;Cerrado;31-05-2021;14:13:36
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;20/05/2021;19:02:36;2;RECOLETA;LARREA;1124;-34.5945274;-58.40107413;App BA 147;Masculino;Cerrado;21-05-2021;12:54:45
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;20/05/2021;20:11:03;15;AGRONOMIA;WARNES AV.;;-34.59708762;-58.47787928;App BA 147;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;20/05/2021;20:28:09;15;PARQUE CHAS;GANDARA;2211;-34.58017127;-58.4757168;App BA 147;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;20/05/2021;20:36:40;12;VILLA PUEYRREDON;DE LOS CONSTITUYENTES AV.;4142;-34.58461788;-58.48913185;App BA 147;Femenino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;20/05/2021;23:56:33;14;PALERMO;SCALABRINI ORTIZ, RAUL AV.;1171;-34.5939264;-58.42932486;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN / ENFERMEDAD POR ALIMENTOS / BEBIDAS EN MAL ESTADO;DENUNCIA;21/05/2021;12:15:42;7;FLORES;PEDERNERA;187;-34.63154544;-58.46320521;GCS Web;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;22/05/2021;18:58:34;11;VILLA SANTA RITA;TRES ARROYOS;3687;-34.62253659;-58.48496315;GCS Web;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN / ENFERMEDAD POR ALIMENTOS / BEBIDAS EN MAL ESTADO;DENUNCIA;23/05/2021;00:52:59;13;BELGRANO;MONTAÑESES;2585;-34.5529955;-58.45264334;App BA 147;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;23/05/2021;12:31:11;3;SAN CRISTOBAL;LA RIOJA;1573;-34.62896395;-58.40660372;GCS Web;Femenino;Cerrado;27-05-2021;13:59:52
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;23/05/2021;14:33:57;5;ALMAGRO;RIVADAVIA AV.;3733;-34.61098101;-58.41895505;GCS Web;Masculino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;23/05/2021;14:46:21;5;ALMAGRO;RIVADAVIA AV.;3733;-34.61098101;-58.41895505;GCS Web;Masculino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;24/05/2021;22:30:47;7;PARQUE CHACABUCO;BARCO CENTENERA DEL;1903;-34.64081623;-58.43246614;GCS Web;Masculino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;25/05/2021;11:45:44;9;LINIERS;PAZ, GRAL. AV.;11354;-34.6482937;-58.52847681;GCS Web;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;25/05/2021;12:07:25;13;BELGRANO;ZAPIOLA;2474;-34.56261326;-58.46633788;App BA 147;Femenino;Cerrado;27-05-2021;14:10:41
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;26/05/2021;04:38:23;2;RECOLETA;CORDOBA AV.;2621;-34.59807137;-58.40425327;App BA 147;Femenino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;26/05/2021;11:35:28;15;VILLA CRESPO;SCALABRINI ORTIZ, RAUL AV.;270;-34.60016144;-58.43941831;App BA 147;Masculino;Cerrado;31-05-2021;13:59:07
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;26/05/2021;16:01:43;3;SAN CRISTOBAL;SAN JUAN AV.;2631;-34.62359623;-58.40139512;Operador GCBA;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;27/05/2021;10:51:55;8;VILLA LUGANO;PERON, EVA AV.;5910;-34.66351922;-58.48903213;App BA 147;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;27/05/2021;11:58:20;1;CONSTITUCION;LIMA;1831;-34.62946961;-58.38142714;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;27/05/2021;19:17:09;3;SAN CRISTOBAL;SARANDI;1399;-34.62525277;-58.39351086;App BA 147;Femenino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;27/05/2021;20:11:00;2;RECOLETA;CHARCAS;2980;-34.59319434;-58.40812009;Operador GCBA;Femenino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;28/05/2021;11:40:23;15;PARQUE CHAS;CAMPILLO;2722;-34.58731995;-58.47494703;GCS Web;Masculino;Abierto;;
MEDIOS DE TRANSPORTE;SUBTES;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;DENUNCIA;28/05/2021;12:08:59;15;PATERNAL;PAZ SOLDAN;4883;-34.59311962;-58.4668965;GCS Web;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;DENUNCIA;29/05/2021;16:35:14;5;ALMAGRO;SALGUERO, JERONIMO;350;-34.60660843;-58.41996201;App BA 147;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA / ELABORACIÓN DE ALIMENTOS;DENUNCIA;30/05/2021;12:37:59;14;PALERMO;CORDOBA AV.;3579;-34.59774569;-58.41692093;GCS Web;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;FALTA DE HIGIENE EN LOCAL CON VENTA/ELABORACIÓN DE ALIMENTOS;Denuncia;01/06/2021;10:01:35;14;PALERMO;CHARCAS;3673;-34.5884357668969;-58.4166493924989;GCS Web;Femenino;Cerrado;07/06/2021;12:07:09
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;02/06/2021;01:58:17;7;PARQUE CHACABUCO;BARCO CENTENERA DEL;1903;-34.6408162273323;-58.4324661442517;GCS Web;Masculino;Cerrado;03/06/2021;12:58:22
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;02/06/2021;14:09:50;15;VILLA CRESPO;FRIAS, EUSTOQUIO, TTE. GENERAL;263;-34.6026444178214;-58.4349391816468;App BA 147;Femenino;Cerrado;09/06/2021;11:33:43
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;02/06/2021;21:21:21;15;VILLA CRESPO;VERA;102;-34.6022441450383;-58.4346550856614;GCS Web;Femenino;Cerrado;10/06/2021;11:17:12
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;03/06/2021;14:21:37;15;PARQUE CHAS;AVALOS;;-34.5863484458051;-58.4760248517856;App BA 147;Femenino;Cerrado;11/06/2021;12:40:56
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;03/06/2021;22:53:22;11;VILLA GRAL. MITRE;ARTIGAS, JOSE GERVASIO, GRAL.;1802;-34.6106202075647;-58.4748792077931;App BA 147;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;03/06/2021;23:53:29;2;RECOLETA;AUSTRIA;2008;-34.5887644541221;-58.4051520893544;App BA 147;Masculino;Cerrado;11/06/2021;12:45:45
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;04/06/2021;15:50:03;14;PALERMO;SCALABRINI ORTIZ, RAUL AV.;2314;-34.5867327711654;-58.4186652238114;GCS Web;Femenino;Cerrado;11/06/2021;12:54:59
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;04/06/2021;14:10:33;9;LINIERS;CAAGUAZU;6943;-34.6490763843458;-58.5210728347838;GCS Web;Masculino;Cerrado;23/06/2021;13:07:58
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;05/06/2021;16:18:37;12;SAAVEDRA;GARCIA DEL RIO;3262;-34.5509009538026;-58.4773782503807;App BA 147;Femenino;Cerrado;14/06/2021;12:55:38
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;05/06/2021;09:17:35;14;PALERMO;CERVIÑO AV.;3707;-34.5793763800799;-58.4113340940969;App BA 147;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;05/06/2021;15:43:18;12;SAAVEDRA;GARCIA DEL RIO;3263;-34.5508351659979;-58.4773833354719;App BA 147;Femenino;Cerrado;14/06/2021;12:55:38
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;05/06/2021;15:12:06;12;SAAVEDRA;GARCIA DEL RIO;3262;-34.5509009538026;-58.4773782503807;App BA 147;Femenino;Cerrado;14/06/2021;12:55:38
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;05/06/2021;18:19:21;12;SAAVEDRA;GARCIA DEL RIO;3262;-34.5509009538026;-58.4773782503807;App BA 147;Masculino;Cerrado;14/06/2021;12:55:38
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;06/06/2021;11:00:03;12;VILLA PUEYRREDON;VALLEJOS;3136;-34.5898331595915;-58.5039703927822;App BA 147;Femenino;Cerrado;14/06/2021;13:08:10
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;07/06/2021;23:42:49;12;VILLA URQUIZA;HOLMBERG;1932;-34.5739526540396;-58.472795193501;App BA 147;Femenino;Cerrado;14/06/2021;15:15:20
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;07/06/2021;17:15:10;1;SAN NICOLAS;MONTEVIDEO;458;-34.603566015106;-58.3894779551856;App BA 147;Masculino;Cerrado;22/06/2021;12:45:29
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;07/06/2021;19:01:46;1;CONSTITUCION;15 DE NOVIEMBRE DE 1889;1175;-34.6307839418327;-58.3822547327351;GCS Web;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;08/06/2021;12:07:01;5;ALMAGRO;MEDRANO AV.;527;-34.6044512465573;-58.4210576540597;App BA 147;Masculino;Cerrado;15/06/2021;12:55:25
